class_name,class_id,image_path,image_h,image_w,img_mean,img_std,img_min,img_max,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_grad_mean,gb_rect_w,gb_rect_h,gb_rect_area,gb_rect_aspect,gb_rect_area_ratio_img,gb_mean,gb_std,gb_min,gb_max,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_grad_mean,poly_count,poly_area_total,poly_area_mean,poly_area_max,poly_area_total_ratio_gb,poly_mbr_area_mean,poly_mbr_aspect_mean,poly_mbr_fill_mean
no_tumor,2,no_tumor/00592398_US_Image1_1.png,320,320,77.924619140625,30.460918406179335,18.0,200.0,40.0,77.0,120.0,6.7871194905137715,0.2736433691675543,-0.9169908223007388,1.6389808494223577,200.30534351145042,320.0,64097.70992366414,0.6259541984732826,0.6259541984732826,77.34842972636815,23.3535410257674,18.0,200.0,48.0,77.0,107.0,6.483206313074504,0.40189281205263094,-0.03868752657160357,1.8856636452681168,1,1369.4306858574273,1369.4306858574273,1369.4306858574273,0.021364736548128208,1769.7706557895144,1.3293421744168334,0.7737899153077036
no_tumor,2,no_tumor/00592426_US_Image2_1.png,320,320,74.857353515625,52.8561280005911,0.0,234.0,13.0,66.0,154.0,7.487643253320283,0.8522577735196083,0.1342046733603306,2.344026797136691,301.1739665436164,318.2014699524427,95833.99886558655,0.9464882943143814,0.9358788951717436,75.31742406942224,54.22598513676998,0.0,234.0,12.0,66.0,158.0,7.509487662747843,0.8152394619221828,-0.027073068211335816,2.3889159928168824,1,1263.0122182767955,1263.0122182767955,1263.0122182767955,0.013179166404693732,1547.4430940395687,1.4540667222342276,0.8161929980764124
no_tumor,2,no_tumor/00592508_US_Image2_1.png,320,320,87.80681640625,38.44615482365052,4.0,247.0,40.0,84.0,141.0,7.243256119026671,0.37678671716487294,-0.2347000076917567,2.0578911903436556,308.1481481481481,320.0,98607.40740740739,0.9629629629629628,0.9629629629629628,87.49598503236246,38.611643647249345,4.0,247.0,39.0,84.0,141.0,7.2480788127841675,0.3793522471370066,-0.2373553890887412,2.096289404221321,1,570.2935528120724,570.2935528120724,570.2935528120724,0.005783475783475796,707.950478636194,1.555555436346259,0.805555713318669
no_tumor,2,no_tumor/00592909_US_Image1_1.png,320,320,49.14041015625,28.262865084780806,0.0,250.0,21.0,43.0,92.0,6.503398286229265,1.5462334235104513,3.9383304378349733,1.2787917850760262,293.3422549347607,317.9658748745399,93272.82672800151,0.9225589225589226,0.9108674485156398,49.50915914955324,28.85353758527235,0.0,250.0,21.0,43.0,94.0,6.507057402992914,1.5464837516424272,3.7898687198852476,1.3216505837820547,1,1768.3399301339814,1768.3399301339814,1768.3399301339814,0.01895878995166238,2331.1177441141917,1.4376201092571494,0.7585802710304271
no_tumor,2,no_tumor/00592914_US_Image2_1.png,320,320,88.393515625,31.750960691416577,8.0,232.0,42.0,88.0,127.0,6.8708836215338875,0.3649328731223563,0.6131904593739845,2.560825789314349,178.09051655205496,317.2877019030865,56505.9307275351,0.561290322580645,0.551815729761085,90.69133199817294,38.28417647575965,13.0,232.0,34.0,90.0,143.0,7.074340563284345,0.2807890052801782,-0.27527157958649084,2.843783489397586,2,1463.6343489656283,731.8171744828142,836.1330723541614,0.02590231379468997,935.0466835582483,1.975609740341933,0.780456206281638
no_tumor,2,no_tumor/00592926_US_Image2_1.png,320,320,132.420869140625,57.61833668791641,9.0,252.0,40.0,140.0,207.0,7.647056873249568,-0.2778070431326487,-0.6821321157538884,2.104961962519165,317.0959038508706,260.5837625705175,82630.04372115892,1.2168674698795179,0.8069340207144425,126.19976384973131,58.84637296318959,9.0,251.0,37.0,139.0,202.0,7.619343602098632,-0.2376035456227214,-0.9161147264808172,2.2465269829029966,2,4154.889468398149,2077.4447341990744,3134.471086266887,0.050283036063966335,2592.1489608222546,1.1305336049588655,0.7946552898467227
no_tumor,2,no_tumor/00592929_US_Image2_1.png,320,320,55.8115234375,27.817344452097476,0.0,165.0,19.0,55.0,92.0,6.734081516568088,0.3581986596063853,0.08562864262838987,1.3554233928065704,270.28506628084307,315.3325773276502,85229.68656351301,0.8571428571428573,0.8323211578468067,55.8453788160834,28.171718062293753,0.0,165.0,19.0,55.0,93.0,6.754950118760736,0.5062150176758994,0.03186334880505459,1.4542704564228455,1,1776.1652884301147,1776.1652884301147,1776.1652884301147,0.020839749153676864,2154.282001419808,1.5023396879804882,0.8244813293986162
no_tumor,2,no_tumor/00592935_US_Image1_1.png,320,320,70.580615234375,36.050992872894454,4.0,223.0,28.0,63.0,123.0,7.04103775055001,0.9114213343705335,0.6291770371700172,4.023291243078546,319.27437641723344,282.9931972789115,90352.4765915436,1.128205128205128,0.882348404214293,68.91244498239436,36.367884499092256,4.0,223.0,26.0,61.0,122.0,7.032369855120745,0.9597614703567083,0.6847242573847372,3.967033087952112,1,783.5989786680439,783.5989786680439,783.5989786680439,0.008672689540215476,949.6999490889721,1.9293043187613994,0.8251016328049028
no_tumor,2,no_tumor/00592960_US_Image1_1.png,320,320,77.806435546875,33.93359472796629,17.0,209.0,39.0,74.0,121.0,6.9837852702214605,0.94293979387919,0.9896629359864821,1.5088330940731842,248.33702882483368,317.31953683173197,78802.1909648647,0.7826086956521738,0.7695526461412568,80.21964890282132,36.089689634757974,17.0,209.0,37.0,77.0,129.0,7.0705346329552325,0.8363734916168463,0.6229014058308251,1.58116089229959,2,1060.4111156042345,530.2055578021173,552.5170202683075,0.013456619703340951,685.3532496931875,1.0812727824990658,0.7732880441834176
no_tumor,2,no_tumor/00593076_US_Image2_1.png,320,320,136.482060546875,64.95698043383999,0.0,254.0,39.0,135.0,223.0,7.822261876704948,-0.07159224757609772,-1.0885408757873118,3.3446322717995294,318.728476821192,243.28476821192052,77541.78360598217,1.3101045296167244,0.7572439805271697,127.05254942102233,67.15396742596073,8.0,254.0,34.0,119.0,223.0,7.803953433315845,0.15108943043120932,-1.1378558069886653,3.4453003045269597,1,792.9477116290363,792.9477116290363,792.9477116290363,0.010226070058670435,1012.4870896882494,1.0511513049031793,0.7831682198270691
no_tumor,2,no_tumor/00593565_US_Image1_1.png,320,320,122.06076171875,58.093220474034524,0.0,255.0,38.0,124.0,198.0,7.811103263634849,-0.04178871924852298,-0.759457229889505,3.159659762302366,228.98550724637687,317.8743961352658,72788.62983966958,0.7203647416413373,0.7108264632780232,119.937413111626,65.04986236089752,0.0,255.0,29.0,121.0,205.0,7.872916253139377,0.013291519964309937,-1.124161104840999,3.4013956848260163,2,1947.7085927152802,973.8542963576401,1156.6410880898184,0.026758418134885473,1226.2214722245335,1.035280780328808,0.79380671264605
no_tumor,2,no_tumor/00593678_US_Image2_1.png,320,320,80.07705078125,27.78570058370148,1.0,253.0,37.0,79.0,115.0,6.548513835977859,0.5103389063823898,1.8330370115581962,3.299797849588375,173.09941520467834,318.12865497076024,55067.88413528948,0.5441176470588235,0.5377723060086863,82.31050697221922,30.7790707248882,1.0,253.0,40.0,79.0,122.0,6.849122465407174,0.6490193061287547,1.3945490801974723,4.0375641834069,1,1023.344047313818,1023.344047313818,1023.344047313818,0.01858331881427822,1260.4965421790257,1.0561790507100395,0.8118578774875168
no_tumor,2,no_tumor/00593763_US_Image1_1.png,320,320,96.50267578125,52.36701285932724,1.0,241.0,35.0,86.0,184.0,7.543031494744392,0.6791951300070557,-0.3048250203455307,4.663229133097003,317.50649350649337,182.025974025974,57794.42874009104,1.744292237442922,0.5643987181649516,92.36070712780719,51.37891351346822,4.0,241.0,35.0,82.0,184.0,7.427451784116608,0.9096712230282837,0.14611046616721213,4.560692750445389,1,1161.6828596524429,1161.6828596524429,1161.6828596524429,0.0201002568063555,1513.0780418190407,2.7267498991118604,0.7677613629604021
no_tumor,2,no_tumor/00594037_US_Image1_1.png,320,320,73.73416015625,33.148551372325834,4.0,207.0,37.0,67.0,120.0,6.928709730379924,1.0403905245172766,1.1821229522788697,1.6610709088955946,213.04815076931138,318.7334539068438,67905.57294316862,0.6684210526315789,0.6631403607731311,80.00284754672897,36.284311920456894,16.0,207.0,37.0,73.0,133.0,7.08107256385999,0.7946601693563063,0.37945733457203,1.7961126768790432,1,642.1522184294154,642.1522184294154,642.1522184294154,0.009456546651433808,839.1444741868909,1.5329153847790542,0.7652463171513393
no_tumor,2,no_tumor/00594061_US_Image1_1.png,320,320,93.324443359375,53.72510615558086,3.0,254.0,30.0,86.0,170.0,7.620966134679929,0.7833136407958656,0.18124172055689236,8.640807039131241,198.39999999999998,320.0,63487.99999999999,0.6199999999999999,0.6199999999999999,96.97,62.064755296383794,3.0,254.0,25.0,85.0,191.0,7.752621700367787,0.6344179721649789,-0.5004021011106952,8.546367911998624,1,1231.0755555555224,1231.0755555555224,1231.0755555555224,0.01939068100358371,1570.132381184987,1.5333327690759622,0.7840584464772475
no_tumor,2,no_tumor/00594277_US_Image7_1.png,320,320,55.447919921875,39.38211570834485,0.0,213.0,11.0,48.0,113.0,7.0942675087804155,0.9044619554555806,0.3518157321077049,2.9885252785671734,318.3732752360203,277.7051561365286,88413.900109117,1.1464435146443515,0.8634169932530957,51.08485374709637,37.28624810843236,0.0,211.0,10.0,43.0,106.0,6.994161560105492,0.9433376793822169,0.4634229604864477,2.9025721405938136,2,2319.050587604317,1159.5252938021586,1872.1435444933886,0.02622947958117711,1471.3541890163615,1.3098407950278048,0.7733832796400276
no_tumor,2,no_tumor/00594636_US_Image1_1.png,320,320,63.209111328125,35.31228695996727,3.0,249.0,24.0,57.0,116.0,6.921168063786446,1.0574449941745865,1.259672147068775,1.2067988945204542,294.0130409010076,317.0463206029299,93215.75282694321,0.9273504273504274,0.9103100862006173,64.692666027076,36.2596621375437,3.0,249.0,23.0,58.0,118.0,6.957279152383551,0.9674429127820037,0.9942299321992554,1.2557110724983744,1,3205.397385291566,3205.397385291566,3205.397385291566,0.03438686368003106,3964.8974586167606,1.1075665667868129,0.808443955675423
no_tumor,2,no_tumor/00594660_US_Image2_1.png,320,320,66.015537109375,37.13664251898127,0.0,203.0,24.0,57.0,122.0,7.0475555277307365,0.6678415904745625,-0.37033016766305016,1.8729479780075977,259.80215578154,316.55074953586967,82240.56714368127,0.8207282913165264,0.8031305385125124,65.99990361213523,36.29458663762396,4.0,203.0,23.0,58.0,120.0,7.000152689049296,0.7148464604407163,-0.23177141231990417,1.9784691012928177,1,726.4869755482359,726.4869755482359,726.4869755482359,0.008833681488103083,935.4073744195339,1.313647771765014,0.7766530341917143
no_tumor,2,no_tumor/00594675_US_Image1_1.png,320,320,48.62375,41.14331372243247,0.0,249.0,6.0,40.0,103.0,6.883662247795253,1.1941661386274844,1.362631333123284,1.5776423597886697,262.4183467268199,318.8119742469101,83662.11119858763,0.8231132075471699,0.8170128046737074,51.37793488593156,43.24431928575308,0.0,249.0,6.0,41.0,115.0,6.947894447305441,1.1255854514549974,0.9621532160938964,1.7624852956903005,2,760.5235401085665,380.26177005428326,429.91476679290645,0.009090417743622582,470.10859051541047,1.158247006153753,0.8083508389475094
no_tumor,2,no_tumor/00594690_US_Image6_2.png,320,320,58.487255859375,35.35011290106624,8.0,207.0,22.0,50.0,111.0,6.856284531603206,1.271409935136422,1.4458512035868134,1.494487250852059,211.79698216735247,317.1467764060357,67170.73014690247,0.6678200692041519,0.6559641615908444,67.1449695392441,39.03865673510998,9.0,207.0,22.0,58.0,124.0,7.077098709860898,0.8874997028824866,0.3018309775975925,1.7726795510668816,1,1225.2920592447917,1225.2920592447917,1225.2920592447917,0.018241458095886058,1467.1037000515498,1.1551723842643538,0.8351775400755506
no_tumor,2,no_tumor/00594855_US_Image9.png,320,320,68.486533203125,47.71621733509879,0.0,231.0,1.0,64.0,135.0,7.139208816849418,0.31874577151275557,-0.7903816947196649,3.024482660963486,319.4245185798865,203.03501788276188,64854.36284205986,1.5732484076433122,0.6333433871294908,73.01182598039216,45.92661800387264,0.0,231.0,20.0,63.0,140.0,7.375252968875492,0.5037418507858741,-0.7276281305233057,3.1878552061152896,1,701.3498119384458,701.3498119384458,701.3498119384458,0.010814227157646222,887.9727288213835,1.6794187350832255,0.7898326031581573
no_tumor,2,no_tumor/00595173_US_Image1_2.png,320,320,77.11986328125,34.88220310891082,0.0,206.0,35.0,73.0,124.0,6.9973968561623465,0.7828193123721825,1.107597114775607,2.0244924266838544,145.04881450488148,317.99163179916314,46124.309214941386,0.4561403508771931,0.450432707177162,84.84618027225491,43.29065013326801,14.0,206.0,29.0,81.0,148.0,7.233956637772461,0.4959992567596938,-0.3499868045560519,2.477379597620939,1,512.1492540689069,512.1492540689069,512.1492540689069,0.011103673155998238,627.0879669813439,1.3220338745555498,0.8167103836073824
no_tumor,2,no_tumor/00595176_US_Image1_2.png,320,320,70.2923828125,46.34879440459811,0.0,209.0,23.0,59.0,144.0,7.124861943253448,0.7757218512846703,-0.041860180839361494,2.1023349837400755,283.2974910394265,317.7060931899641,90005.33908865506,0.8916967509025272,0.878958389537647,71.47032942858714,46.48587571476208,0.0,209.0,25.0,60.0,147.0,7.169091406064362,0.810658114553204,-0.031850962867559396,2.237906153067734,1,2071.8169264557073,2071.8169264557073,2071.8169264557073,0.02301882252135034,2726.8857388392207,1.4181201925080267,0.7597740150775945
no_tumor,2,no_tumor/00595196_US_Image2_1.png,320,320,76.764501953125,51.163044559139976,6.0,213.0,15.0,64.0,155.0,7.242681639832688,0.6598299709197369,-0.43187126373960716,1.7803689489155168,317.219182491149,294.56066945606693,93440.29475889912,1.0769230769230769,0.9125028785048742,75.82065910249872,51.57315856581063,6.0,213.0,14.0,64.0,154.0,7.236959409958535,0.6775872235969153,-0.40794740634904336,1.8207315648007478,3,1808.3122687804716,602.7707562601572,962.5648473372567,0.01935259593782746,748.4278974752427,1.2431837946161994,0.8036394752538927
no_tumor,2,no_tumor/00595384_US_Image2_1.png,320,320,65.467978515625,37.92985572202046,0.0,255.0,24.0,58.0,118.0,7.123024233721057,1.0775621325417337,1.3417985046235188,2.8428402621119346,169.79225154407632,318.92195395845033,54150.476629441524,0.5323943661971829,0.5288132483343899,80.60422149122807,41.649871094035475,0.0,255.0,31.0,76.0,137.0,7.336867251409841,0.6833036798731211,0.31469553555329766,3.6625486576874575,4,3310.579790194897,827.6449475487243,1231.0207511456101,0.06113666944890639,1098.3046130022376,1.4559329657385056,0.7511158349282734
no_tumor,2,no_tumor/00595551_US_Image25_1.png,320,320,108.243486328125,69.3602418251886,0.0,255.0,4.0,99.0,215.0,7.485076322336888,0.38230553073649837,-0.4573588881954489,3.9552437035517927,318.80195443873345,261.26869302197684,83292.96996905969,1.2202072538860105,0.8134079098540985,109.82303196564885,74.12294863197758,0.0,255.0,3.0,103.0,223.0,7.47635930039516,0.2729947968327021,-0.747781978318828,4.117677930318825,2,1871.556288265012,935.778144132506,1320.6531988711213,0.02246955882303425,1132.1644029980416,1.1674655825951548,0.8209586089074576
no_tumor,2,no_tumor/00595791_US_Image2_1.png,320,320,58.034580078125,27.350486768681506,2.0,190.0,27.0,54.0,95.0,6.71403173131914,0.7680775703755951,0.8706531372054807,1.3370540727936797,182.10295499634532,316.5918346037382,57652.30860905494,0.5751978891820576,0.5630108262603022,71.10748530776368,26.41108533794184,18.0,190.0,40.0,67.0,109.0,6.672469612386131,0.7297401640655796,0.48013783335361593,1.6040589074287286,1,1968.4340662387258,1968.4340662387258,1968.4340662387258,0.03414319588807518,2519.7485562729707,1.1948733561553369,0.7812025772723492
no_tumor,2,no_tumor/00595807_US_Image1_1.png,320,320,36.079833984375,19.48341651541289,1.0,250.0,17.0,33.0,59.0,5.888108178561744,2.756172410012712,18.537152787596344,0.8842371507534253,261.5365270966931,318.873381114045,83397.03668014758,0.8201892744479495,0.8144241863295661,37.765850760456274,20.489231340870372,1.0,250.0,17.0,35.0,62.0,5.972456090830745,2.6866699353092285,17.410749967683504,0.9797882579403272,1,979.8382881061552,979.8382881061552,979.8382881061552,0.01174907799019438,1266.673623430208,1.1885608537438817,0.7735522947519109
no_tumor,2,no_tumor/00596301_US_Image1_1.png,320,320,88.727373046875,55.39109706016667,0.0,255.0,22.0,81.0,170.0,7.672434705691176,0.5190012984671789,-0.5224857098298803,3.4018203302766628,319.0987987815391,220.70233921489734,70425.85133174951,1.4458333333333333,0.6877524544116163,74.49435529279279,51.93335555992754,0.0,255.0,18.0,64.0,156.0,7.4952625014376055,0.8837706147690159,0.1950792716348646,3.4116189698616255,2,1676.822359297861,838.4111796489306,1294.2324330193223,0.023809756326536775,1043.5675594113054,1.4589474664467525,0.7909558710381177
no_tumor,2,no_tumor/00596302_US_Image2_1.png,320,320,84.13935546875,55.03954929233459,1.0,255.0,17.0,75.0,169.0,7.568068862875047,0.606228160906689,-0.4816636023550407,2.9548921376185313,318.6958736627611,246.15384615384622,78448.2150554489,1.2947019867549665,0.7660958501508682,74.82468370445343,54.78688879404386,1.0,255.0,15.0,63.0,161.0,7.467946836193226,0.8582002719584385,-0.09444564287980972,3.068814129733423,1,807.0374258033116,807.0374258033116,807.0374258033116,0.0102875180172408,992.7362196658796,1.2368037134296348,0.8129424612662287
no_tumor,2,no_tumor/00596315_US_Image1_2.png,320,320,58.49373046875,36.81182909710176,2.0,247.0,19.0,51.0,107.0,6.9747325292604065,1.1004923512044746,1.6134782093370745,1.1032236642935966,317.82710043579596,239.99189216580527,76275.92721515811,1.3243243243243235,0.7448821017105284,58.81100170397638,39.47098998819114,2.0,247.0,18.0,47.0,112.0,7.010021733213705,1.15964237045174,1.4289519914014486,1.1929290564270663,1,1682.1932762494544,1682.1932762494544,1682.1932762494544,0.022054052145499933,2204.7824377501383,1.7230494637214286,0.7629747259625498
no_tumor,2,no_tumor/00596317_US_Image2_2.png,320,320,77.265546875,45.47481759873731,0.0,213.0,23.0,68.0,138.0,7.328210969958003,0.6507748617828565,0.03852814804560811,2.277258566978193,315.861130020422,245.5597499845287,77562.78011764555,1.2862903225806452,0.7574490245863824,77.05166576902361,47.878050532473516,0.0,213.0,23.0,66.0,148.0,7.372276265606832,0.7916929497313764,-0.02349695630972004,2.535502237724574,1,2029.4073643868323,2029.4073643868323,2029.4073643868323,0.026164706336063135,2553.2631600250315,1.8643877288162778,0.7948289060681613
no_tumor,2,no_tumor/00596326_US_Image1_2.png,320,320,72.463115234375,37.60755652103464,0.0,212.0,28.0,69.0,122.0,7.125542848098933,0.7276759497139722,0.7789223393129157,1.9222941630289359,179.17511832319127,317.10615280594993,56817.53245001805,0.5650319829424305,0.5548587153322075,89.10684835779175,37.66538524829172,6.0,212.0,40.0,85.0,138.0,7.175286703246002,0.5490277266811877,0.4526101011504209,2.4134418840301195,1,272.16714769782266,272.16714769782266,272.16714769782266,0.004790196546061659,341.6141528022017,1.2835237637494485,0.7967092272532701
no_tumor,2,no_tumor/00596641_US_Image5_1.png,320,320,70.688525390625,30.63402330674735,0.0,200.0,35.0,67.0,113.0,6.913709062126486,0.5816834044427118,0.49045163633799405,2.78965614898583,201.32777520457006,316.1957696464412,63658.99083201473,0.6367187500000002,0.6216698323438938,66.06194153937001,30.156500286056833,0.0,200.0,29.0,63.0,108.0,6.8864697954203145,0.5682605302445914,0.4414623759900431,3.0445221445221446,1,1837.6741099853825,1837.6741099853825,1837.6741099853825,0.028867471600903832,2185.2982124121627,1.0000001632054862,0.8409260116297501
no_tumor,2,no_tumor/00596909_US_Image1_2.png,320,320,63.96966796875,36.73284859502977,0.0,249.0,18.0,61.0,112.0,7.087920146192469,0.783963600661837,0.9187185822425716,1.931766911786248,241.50047013411194,317.51373286484875,76679.7157608978,0.7605985037406485,0.7488253492275176,69.57961346148863,37.86680091060259,1.0,249.0,24.0,67.0,122.0,7.160428667293357,0.7586825053957433,0.6286240233736828,2.1383084834902912,2,726.4514535098424,363.2257267549212,393.0416679321206,0.00947384124081861,461.1693624973668,1.4462078646241436,0.7871160247397817
no_tumor,2,no_tumor/00596915_US_Image1_1.png,320,320,88.15541015625,42.720316220691,0.0,214.0,34.0,83.0,148.0,7.324615208623079,0.32791401499604755,-0.7436057341371596,1.977558374593502,283.27868852459017,320.0,90649.18032786885,0.8852459016393442,0.8852459016393442,89.5227772887324,43.79534632488074,0.0,214.0,33.0,84.0,150.0,7.334189314721657,0.3104560822890518,-0.8831627746749793,2.0634800118839336,1,288.95458210160723,288.95458210160723,288.95458210160723,0.003187613843351787,337.11371586099267,1.0,0.8571427637217715
no_tumor,2,no_tumor/00596919_US_Image1_2.png,320,320,79.601044921875,33.04544965723365,0.0,212.0,44.0,72.0,126.0,6.844854383928383,1.2442691364156235,1.6842465822216361,2.0065723298079083,168.92193308550196,317.6208178438661,53653.12253838396,0.5318352059925098,0.5239562747889059,85.51512783297979,37.92669322578336,14.0,212.0,42.0,77.0,141.0,7.07938267616864,0.9655973860602681,0.5741966819332784,2.7156733220446214,3,3050.9134147660516,1016.9711382553505,1321.6222324860282,0.05686366925957382,1357.8214108074706,1.7085459499920344,0.7590269776145823
no_tumor,2,no_tumor/00597183_US_Image2_1.png,320,320,80.17390625,28.170352856393386,0.0,225.0,49.0,75.0,118.0,6.726899087283649,0.8386899187665254,0.6624780619378265,3.714948388167853,317.8647255080376,227.2773228187241,72243.44383197538,1.398576512455516,0.7055023811716346,79.03044052136612,28.731950929046846,9.0,225.0,48.0,72.0,119.0,6.721912773195163,0.9379138176111559,0.7325179418699301,3.585554990306747,1,1482.7334047146142,1482.7334047146142,1482.7334047146142,0.02052412407364151,1793.032374472852,1.4161077545293486,0.8269417919185842
no_tumor,2,no_tumor/00597191_US_Image4_1.png,320,320,94.56951171875,47.11391937198291,8.0,241.0,41.0,82.0,167.0,7.416250942248915,0.749147993538701,-0.17856008103937393,3.183058428304964,316.46586345381513,265.06024096385545,83882.51802390281,1.1939393939393934,0.8191652150771759,94.39053864946277,49.339855004390266,8.0,241.0,38.0,82.0,170.0,7.467813125652247,0.709523356708983,-0.354410374867117,3.3767507501097,1,2465.41295439488,2465.41295439488,2465.41295439488,0.02939126068786283,3107.227397991868,1.3687295483824893,0.7934446497183378
no_tumor,2,no_tumor/00597323_US_Image9_1.png,320,320,75.73052734375,58.42850433532021,1.0,248.0,11.0,66.0,160.0,7.303154461388513,0.6414862999055837,-0.5030192526606005,2.5624859617769706,293.98907103825127,315.8469945355191,92855.56451372089,0.9307958477508648,0.9067926222043056,76.2323798321125,60.067697746888406,1.0,248.0,11.0,65.0,163.0,7.270493928068652,0.6159079876519342,-0.6191342933482789,2.5966700173236092,2,3206.7993586036464,1603.3996793018232,2758.009235146863,0.034535349339562635,2141.0557440559824,1.1700978855041155,0.7724503938284506
no_tumor,2,no_tumor/00597425_US_Image2_1.png,320,320,86.769013671875,38.00203010104321,1.0,213.0,40.0,78.0,144.0,7.150307592796565,0.4645359243943099,-0.33638168083641506,1.854090371976289,311.90476190476187,319.047619047619,99512.47165532877,0.9776119402985075,0.97180148100907,87.00664936102237,38.16179999618647,1.0,213.0,40.0,78.0,144.0,7.1530143491919205,0.45352174593096917,-0.3585369602846731,1.872512704799369,1,1870.721502901375,1870.721502901375,1870.721502901375,0.018798864823504766,2393.6377610400086,1.4220531435552886,0.7815391005899605
no_tumor,2,no_tumor/00597449_US_Image1_2.png,320,320,94.997333984375,28.797669087019624,0.0,240.0,56.0,96.0,130.0,6.8328017193234025,-0.1531987862955435,0.42483360197589937,1.6509047939921289,317.2242874845106,177.57663918969877,56331.62284084622,1.7864077669902925,0.5501135043051388,91.09131794385299,32.28978995413415,15.0,240.0,50.0,86.0,134.0,6.89893376640677,0.32651660632888824,-0.43705548021201324,1.6543806328068726,1,757.0827280013182,757.0827280013182,757.0827280013182,0.01343974644828367,922.8076460324373,1.106521937846401,0.8204122833792669
no_tumor,2,no_tumor/00597454_US_Image13_1.png,320,320,72.7712890625,31.084741406971975,4.0,219.0,40.0,67.0,119.0,6.815288035708705,1.1010678156229277,1.117554320041683,4.443646910614362,317.0962534097868,188.8326003451539,59878.11009107592,1.6792452830188682,0.5847471688581632,67.57442348008385,25.269701787342953,7.0,219.0,39.0,65.0,98.0,6.579883408802171,1.0411656093872914,1.936973145466676,4.329362240228948,1,3309.7892322408734,3309.7892322408734,3309.7892322408734,0.05527544585503135,4213.241329675191,1.0359328150950817,0.785568395745333
no_tumor,2,no_tumor/00597460_US_Image2_2.png,320,320,82.0824609375,42.28918205574313,10.0,205.0,24.0,78.0,139.0,7.253786971567971,0.28239638287041186,-0.7567634308333275,1.3229035439799217,293.27079198989713,318.6721991701244,93457.24823578462,0.920289855072464,0.9126684398025842,82.02308446889728,43.62536935310087,10.0,205.0,23.0,78.0,140.0,7.269711148252694,0.2755499363712793,-0.8579863841159829,1.3331236338433652,1,2119.69163029865,2119.69163029865,2119.69163029865,0.022680869277799085,2500.7225270726485,1.0242800199802513,0.8476316773856418
no_tumor,2,no_tumor/00598001_US_Image1_2.png,320,320,44.8072265625,25.68366505975723,1.0,214.0,15.0,41.0,80.0,6.490623622479812,0.9536692784007583,1.2722795219057117,1.1971894256779851,320.0,284.72440944881885,91111.81102362202,1.1238938053097347,0.8897637795275588,43.55169361888112,26.07566808121424,1.0,214.0,15.0,39.0,80.0,6.459735117904059,1.0691227924100892,1.5364961606255028,1.2376009353249051,1,307.9174158347887,307.9174158347887,307.9174158347887,0.0033795554316767644,406.32408651534934,1.0000003784895315,0.7578123622340484
no_tumor,2,no_tumor/00598013_US_Image7_1.png,320,320,82.878974609375,22.277780921283405,18.0,209.0,48.0,87.0,107.0,6.347317506351734,-0.1467415503140872,-0.06140667721228432,1.0683795740192776,320.0,266.1052631578947,85153.68421052629,1.2025316455696204,0.8315789473684209,80.61953125,23.223516624472254,18.0,209.0,46.0,84.0,108.0,6.419642947548748,0.059762916303629655,-0.1514772501047199,1.1139472241980433,1,675.1024930747808,675.1024930747808,675.1024930747808,0.007928047968021186,907.7005361625925,1.2499999292194748,0.7437502416037491
no_tumor,2,no_tumor/00598053_US_Image1_1.png,320,320,85.648974609375,43.8877386902881,12.0,247.0,33.0,79.0,147.0,7.304239822925744,0.6614294369554174,-0.15344923945127364,1.772146212365355,317.0278637770898,297.2136222910216,94224.99976037341,1.066666666666667,0.9201660132848966,85.15574479760247,44.951007755663,12.0,247.0,32.0,77.0,148.0,7.312210440905716,0.6862321811666614,-0.20118072917509178,1.8344923651636187,1,2342.711069312092,2342.711069312092,2342.711069312092,0.024862945877101778,2897.153401709278,1.335473365380851,0.8086251380164844
no_tumor,2,no_tumor/00598062_US_Image1_1.png,320,320,105.3901953125,45.462443866400356,2.0,249.0,45.0,98.0,168.0,7.368080817288725,0.20540057363378658,-0.9248622756407463,1.7200558599205071,317.274514086045,296.3092378248526,94011.36945008644,1.070754716981132,0.9180797797860003,103.88289604641805,46.300911192039756,2.0,249.0,44.0,95.0,169.0,7.368010119282801,0.2645537177854794,-0.9376424834937844,1.7685531261580814,1,852.6840167345072,852.6840167345072,852.6840167345072,0.00907000952887112,1022.004269244906,1.0000003579769434,0.8343252982343227
no_tumor,2,no_tumor/00598493_US_Image1_1.png,320,320,91.424697265625,35.33649452228101,5.0,247.0,49.0,88.0,141.0,7.1226440662368695,0.5640634947847513,0.12018350469204275,1.9902635767927421,315.51491874229697,294.419444524062,92893.72711516163,1.0716510903426792,0.9071653038590003,91.48219266251877,36.34178404450202,5.0,247.0,48.0,87.0,143.0,7.155320731316447,0.565532204960358,0.009609295835428355,2.0525965736598764,1,1136.5724254095112,1136.5724254095112,1136.5724254095112,0.01223519026209904,1447.5811641769542,2.0408158646799888,0.7851528145958765
